origin_id,origin_name,origin_lat,origin_lng,dest_id,dest_name,dest_lat,dest_lng,distance_km,osrm_base_duration_min,time_of_day,day_type,traffic_multiplier,travel_time_minutes
64,Gangodawila,6.8567,79.8994,2,Pettah,6.9354,79.8517,13.69,19.06,morning_peak,weekend,1.17,19.51
36,Ragama,7.0261,79.9181,26,Rajagiriya,6.9111,79.8989,18.68,25.13,morning_peak,weekend,1.17,28.85
36,Ragama,7.0261,79.9181,59,Kalutara,6.5854,79.9608,61.06,59.5,midday,weekday,1.2,70.89
24,Hokandara,6.8494,79.9575,22,Kottawa,6.8244,79.9628,4.92,8.98,evening_peak,weekday,2,15.43
20,Moratuwa,6.7731,79.8817,83,Attanagalla,7.175,80.0706,64.78,71.21,evening_peak,weekday,2,142.26
98,Kosgama,6.8856,80.1681,73,Modara,6.9714,79.8681,44.95,60.37,evening_peak,weekday,2,105.35
17,Maharagama,6.8467,79.9283,1,Colombo Fort,6.9344,79.8428,15.7,21.93,midday,weekday,1.2,25.8
39,Seeduwa,7.1175,79.8928,35,Wattala,6.9939,79.8781,17.43,24.28,evening_peak,weekend,1.4,35.98
94,Welisara North,7.02,79.89,98,Kosgama,6.8856,80.1681,48.13,55.33,morning_peak,weekday,1.8,108.78
49,Kirindiwela,6.9928,80.0944,61,Panadura South,6.695,79.905,56.68,69.67,evening_peak,weekday,2,140.23
12,Grandpass,6.9425,79.8706,62,Ingiriya,6.7344,80.1058,48.59,52.07,night,weekend,0.807,43.8
81,Heiyanthuduwa,6.9444,80.0431,87,Gothatuwa,6.9217,79.9856,11.08,19.93,evening_peak,weekday,2,45.61
82,Pasyala,7.0911,80.1394,89,Havelock Town,6.8856,79.8642,46.81,59.41,evening_peak,weekday,2,102.84
26,Rajagiriya,6.9111,79.8989,47,Nittambuwa,7.1497,80.18,57.01,71.64,morning_peak,weekday,1.8,148.27
26,Rajagiriya,6.9111,79.8989,85,Hendala,6.9894,79.9019,14.38,20.68,midday,weekday,1.2,21.99
7,Bambalapitiya,6.8867,79.8567,9,Dehiwala,6.8517,79.865,5.25,8.28,morning_peak,weekday,1.8,14.55
93,Gonawala,7.1539,79.9819,82,Pasyala,7.0911,80.1394,23.48,35.75,evening_peak,weekday,2,70.54
59,Kalutara,6.5854,79.9608,17,Maharagama,6.8467,79.9283,38.41,43.34,evening_peak,weekday,2,88.26
45,Divulapitiya,7.2278,80.06,98,Kosgama,6.8856,80.1681,53.06,71.18,night,weekday,0.85,59.43
87,Gothatuwa,6.9217,79.9856,39,Seeduwa,7.1175,79.8928,35.19,36.8,midday,weekday,1.2,48.01
25,Boralesgamuwa,6.8372,79.9111,13,Mattakkuliya,6.9703,79.8778,18.06,27.33,evening_peak,weekend,1.4,39.59
66,Pannipitiya,6.8308,79.9661,55,Homagama,6.8444,80.0044,6.37,9.2,midday,weekend,1.02,7.98
13,Mattakkuliya,6.9703,79.8778,18,Piliyandala,6.8017,79.9247,22.17,31.07,night,weekend,0.807,28.84
29,Kaduwela,6.9358,79.9778,62,Ingiriya,6.7344,80.1058,37.3,37.43,morning_peak,weekday,1.8,66.97
16,Nugegoda,6.8689,79.8889,56,Padukka,6.8361,80.0872,24.96,35.58,morning_peak,weekday,1.8,56.2
84,Yakkala,7.1019,80.0767,5,Cinnamon Gardens,6.9011,79.8601,37.63,48.61,evening_peak,weekday,2,96.27
30,Mulleriyawa,6.9317,79.9514,68,Sri Jayawardenepura,6.8886,79.9203,8.27,15.76,evening_peak,weekday,2,29.41
53,Mahara,7.0547,80.0153,79,Weboda,7.0364,79.9869,5.12,7.98,midday,weekday,1.2,10.09
12,Grandpass,6.9425,79.8706,59,Kalutara,6.5854,79.9608,57.75,59.61,night,weekend,0.807,42.21
70,Koswatta,6.9194,79.9211,39,Seeduwa,7.1175,79.8928,32.55,37.07,night,weekend,0.807,29.64
77,Kerawalapitiya,6.9883,79.8658,98,Kosgama,6.8856,80.1681,52.37,62.02,morning_peak,weekend,1.17,66.72
20,Moratuwa,6.7731,79.8817,93,Gonawala,7.1539,79.9819,61.57,68,evening_peak,weekday,2,136.52
74,Orugodawatta,6.9486,79.8886,98,Kosgama,6.8856,80.1681,41.17,56.42,midday,weekday,1.2,76.99
6,Kollupitiya,6.8978,79.85,5,Cinnamon Gardens,6.9011,79.8601,1.21,2.62,morning_peak,weekend,1.17,3.42
99,Bulathsinhala,6.665,80.1825,20,Moratuwa,6.7731,79.8817,49.98,62.93,night,weekday,0.85,51.83
50,Ganemulla,7.0922,80.0225,82,Pasyala,7.0911,80.1394,16.27,22.17,evening_peak,weekday,2,48.54
13,Mattakkuliya,6.9703,79.8778,89,Havelock Town,6.8856,79.8642,10.92,16.5,evening_peak,weekday,2,28.96
56,Padukka,6.8361,80.0872,67,Kahathuduwa,6.7981,80.0133,15.58,25.06,morning_peak,weekday,1.8,38.94
98,Kosgama,6.8856,80.1681,76,Welisara,7.0097,79.8939,50.51,59.88,morning_peak,weekday,1.8,121.74
11,Kotahena,6.9531,79.8597,59,Kalutara,6.5854,79.9608,45.37,61.59,midday,weekday,1.2,62.93
5,Cinnamon Gardens,6.9011,79.8601,48,Dompe,7.065,80.0969,40.95,50.25,midday,weekday,1.2,55.24
77,Kerawalapitiya,6.9883,79.8658,28,Malabe,6.9061,79.9519,19.12,26.62,morning_peak,weekend,1.17,31.1
96,Aluthgama,6.4333,79.9992,62,Ingiriya,6.7344,80.1058,56.65,54.32,evening_peak,weekend,1.4,72.58
98,Kosgama,6.8856,80.1681,40,Katunayake,7.1697,79.8847,65.99,69.56,evening_peak,weekday,2,154.92
19,Panadura,6.7136,79.9042,80,Udugampola,7.0717,80.0239,57.42,55.95,evening_peak,weekend,1.4,86.96
41,Negombo,7.2089,79.8353,13,Mattakkuliya,6.9703,79.8778,34.94,34.78,night,weekday,0.85,31.16
63,Kirulapone,6.8742,79.8825,27,Battaramulla,6.8994,79.9164,7.34,11.68,evening_peak,weekday,2,26.03
58,Avissawella,6.9472,80.2108,31,Thalawathugoda,6.8869,79.9331,42.48,55.77,night,weekday,0.85,45.06
30,Mulleriyawa,6.9317,79.9514,39,Seeduwa,7.1175,79.8928,32.91,37.46,morning_peak,weekend,1.17,48.2
93,Gonawala,7.1539,79.9819,12,Grandpass,6.9425,79.8706,34.97,42.07,morning_peak,weekday,1.8,78.38
17,Maharagama,6.8467,79.9283,95,Beruwala,6.4781,79.9833,61.42,58.57,midday,weekday,1.2,77
70,Koswatta,6.9194,79.9211,83,Attanagalla,7.175,80.0706,41.27,51.71,evening_peak,weekday,2,117.78
63,Kirulapone,6.8742,79.8825,28,Malabe,6.9061,79.9519,11.6,17.2,evening_peak,weekend,1.4,21.21
68,Sri Jayawardenepura,6.8886,79.9203,20,Moratuwa,6.7731,79.8817,20.13,28.88,evening_peak,weekday,2,54.31
17,Maharagama,6.8467,79.9283,12,Grandpass,6.9425,79.8706,15.75,23.46,morning_peak,weekday,1.8,40.28
90,Bloemendhal,6.96,79.8647,82,Pasyala,7.0911,80.1394,40.87,51.45,night,weekend,0.807,47.39
36,Ragama,7.0261,79.9181,99,Bulathsinhala,6.665,80.1825,68.86,74.62,evening_peak,weekday,2,129.79
33,Kelaniya,7.0017,79.9219,6,Kollupitiya,6.8978,79.85,17.38,23.2,midday,weekend,1.02,21.91
87,Gothatuwa,6.9217,79.9856,26,Rajagiriya,6.9111,79.8989,13.17,18.47,morning_peak,weekday,1.8,37.68
99,Bulathsinhala,6.665,80.1825,13,Mattakkuliya,6.9703,79.8778,66.53,78.32,night,weekday,0.85,73.08
75,Baseline Road,6.9067,79.8869,32,Biyagama,6.9753,80.0008,20.39,26.39,morning_peak,weekday,1.8,49.7
27,Battaramulla,6.8994,79.9164,67,Kahathuduwa,6.7981,80.0133,19.9,29.97,night,weekday,0.85,24.96
21,Ratmalana,6.82,79.8817,47,Nittambuwa,7.1497,80.18,71.48,85.12,midday,weekday,1.2,99.01
57,Hanwella,6.9042,80.0842,69,Pelawatte,6.8908,79.9311,22.55,29.18,night,weekday,0.85,27.74
15,Narahenpita,6.8981,79.8742,34,Peliyagoda,6.9711,79.8906,9.56,14.15,morning_peak,weekday,1.8,26.63
12,Grandpass,6.9425,79.8706,18,Piliyandala,6.8017,79.9247,19.57,27.31,night,weekday,0.85,26.47
46,Mirigama,7.2453,80.1217,89,Havelock Town,6.8856,79.8642,56.8,69.71,night,weekend,0.807,60.87
46,Mirigama,7.2453,80.1217,50,Ganemulla,7.0922,80.0225,26.26,32.49,evening_peak,weekday,2,57.79
53,Mahara,7.0547,80.0153,24,Hokandara,6.8494,79.9575,30.28,36.15,night,weekday,0.85,33.46
25,Boralesgamuwa,6.8372,79.9111,94,Welisara North,7.02,79.89,25.97,33.48,morning_peak,weekday,1.8,63.62
100,Colombo 02,6.9178,79.8464,9,Dehiwala,6.8517,79.865,9.13,12.68,morning_peak,weekday,1.8,19.84
2,Pettah,6.9354,79.8517,88,Thimbirigasyaya,6.8839,79.8778,8.28,11.84,midday,weekend,1.02,10.81
21,Ratmalana,6.82,79.8817,18,Piliyandala,6.8017,79.9247,8.01,12.98,evening_peak,weekday,2,29.66
38,Ja-Ela,7.0733,79.8917,32,Biyagama,6.9753,80.0008,23.47,31.97,evening_peak,weekend,1.4,50.84
41,Negombo,7.2089,79.8353,8,Wellawatte,6.875,79.8617,43.02,44.21,evening_peak,weekend,1.4,55.32
76,Welisara,7.0097,79.8939,46,Mirigama,7.2453,80.1217,47.87,56.06,morning_peak,weekday,1.8,104.48
20,Moratuwa,6.7731,79.8817,33,Kelaniya,7.0017,79.9219,31.13,43.23,evening_peak,weekday,2,81.96
2,Pettah,6.9354,79.8517,97,Maththegoda,6.8103,80.0478,31.61,47.23,morning_peak,weekday,1.8,73.11
26,Rajagiriya,6.9111,79.8989,22,Kottawa,6.8244,79.9628,15.17,21.72,midday,weekend,1.02,20.17
15,Narahenpita,6.8981,79.8742,98,Kosgama,6.8856,80.1681,45.15,58.73,morning_peak,weekday,1.8,120.03
61,Panadura South,6.695,79.905,67,Kahathuduwa,6.7981,80.0133,26.52,33.63,night,weekday,0.85,29.59
95,Beruwala,6.4781,79.9833,32,Biyagama,6.9753,80.0008,65.36,62.05,midday,weekend,1.02,71.78
92,Ekala,7.0761,79.9283,62,Ingiriya,6.7344,80.1058,57.91,64.49,evening_peak,weekday,2,128.38
75,Baseline Road,6.9067,79.8869,84,Yakkala,7.1019,80.0767,36.34,47.01,evening_peak,weekday,2,102.03
3,Maradana,6.92,79.8617,41,Negombo,7.2089,79.8353,37.86,37.22,morning_peak,weekday,1.8,71.51
12,Grandpass,6.9425,79.8706,87,Gothatuwa,6.9217,79.9856,15.72,21.99,evening_peak,weekday,2,45.51
19,Panadura,6.7136,79.9042,55,Homagama,6.8444,80.0044,30.49,33.87,midday,weekend,1.02,38.4
53,Mahara,7.0547,80.0153,55,Homagama,6.8444,80.0044,31.67,32.52,morning_peak,weekday,1.8,50.12
83,Attanagalla,7.175,80.0706,22,Kottawa,6.8244,79.9628,49.32,54.58,midday,weekday,1.2,65.36
28,Malabe,6.9061,79.9519,74,Orugodawatta,6.9486,79.8886,12.69,20.71,midday,weekday,1.2,24.24
79,Weboda,7.0364,79.9869,97,Maththegoda,6.8103,80.0478,35.94,41.72,night,weekday,0.85,40.36
58,Avissawella,6.9472,80.2108,61,Panadura South,6.695,79.905,72.15,79.26,night,weekday,0.85,72.13
20,Moratuwa,6.7731,79.8817,60,Bandaragama,6.7167,79.9833,19.47,27.08,morning_peak,weekend,1.17,32.43
36,Ragama,7.0261,79.9181,98,Kosgama,6.8856,80.1681,45.3,56.98,midday,weekend,1.02,65.11
6,Kollupitiya,6.8978,79.85,39,Seeduwa,7.1175,79.8928,31.62,35.41,morning_peak,weekday,1.8,71.62
12,Grandpass,6.9425,79.8706,3,Maradana,6.92,79.8617,3.83,6.62,evening_peak,weekday,2,14.17
99,Bulathsinhala,6.665,80.1825,26,Rajagiriya,6.9111,79.8989,58.63,69.23,evening_peak,weekend,1.4,87.61
44,Minuwangoda,7.1667,79.9506,14,Dematagoda,6.9261,79.88,34.85,40.52,night,weekday,0.85,38.1
41,Negombo,7.2089,79.8353,62,Ingiriya,6.7344,80.1058,78.39,73.51,morning_peak,weekday,1.8,136.01
89,Havelock Town,6.8856,79.8642,84,Yakkala,7.1019,80.0767,38.8,50.66,evening_peak,weekday,2,98.01
28,Malabe,6.9061,79.9519,66,Pannipitiya,6.8308,79.9661,11.12,17.38,night,weekday,0.85,15.16
76,Welisara,7.0097,79.8939,56,Padukka,6.8361,80.0872,41.62,45.77,midday,weekday,1.2,50.55
10,Mount Lavinia,6.8311,79.865,67,Kahathuduwa,6.7981,80.0133,21.31,29.79,midday,weekday,1.2,35.2
76,Welisara,7.0097,79.8939,94,Welisara North,7.02,79.89,2.86,5.89,morning_peak,weekday,1.8,10.88
76,Welisara,7.0097,79.8939,1,Colombo Fort,6.9344,79.8428,12.07,16.32,morning_peak,weekday,1.8,28.31
37,Kandana,7.0508,79.9058,47,Nittambuwa,7.1497,80.18,48.04,62.33,evening_peak,weekday,2,137.53
44,Minuwangoda,7.1667,79.9506,56,Padukka,6.8361,80.0872,53.63,65.66,evening_peak,weekend,1.4,83.81
61,Panadura South,6.695,79.905,20,Moratuwa,6.7731,79.8817,10.14,15.69,morning_peak,weekday,1.8,28.51
20,Moratuwa,6.7731,79.8817,26,Rajagiriya,6.9111,79.8989,20.48,28.14,morning_peak,weekday,1.8,49.93
59,Kalutara,6.5854,79.9608,69,Pelawatte,6.8908,79.9311,44.92,46.96,morning_peak,weekday,1.8,89.3
20,Moratuwa,6.7731,79.8817,53,Mahara,7.0547,80.0153,49.09,51.41,midday,weekday,1.2,52.76
89,Havelock Town,6.8856,79.8642,50,Ganemulla,7.0922,80.0225,33.24,42.99,night,weekday,0.85,33.85
43,Veyangoda,7.1522,80.1128,50,Ganemulla,7.0922,80.0225,14.74,18.04,midday,weekday,1.2,19.22
45,Divulapitiya,7.2278,80.06,52,Kiribathgoda,6.9822,79.9486,37.88,52.38,evening_peak,weekday,2,110.21
85,Hendala,6.9894,79.9019,1,Colombo Fort,6.9344,79.8428,9.94,10.82,evening_peak,weekday,2,19.92
86,Pittugala,6.9133,79.9694,47,Nittambuwa,7.1497,80.18,50.49,62.54,evening_peak,weekend,1.4,99.23
74,Orugodawatta,6.9486,79.8886,30,Mulleriyawa,6.9317,79.9514,9.39,16.61,midday,weekday,1.2,22.14
76,Welisara,7.0097,79.8939,91,Pannala,7.2956,80.0394,41.71,63.15,night,weekday,0.85,56.52
19,Panadura,6.7136,79.9042,31,Thalawathugoda,6.8869,79.9331,27.31,42.28,evening_peak,weekday,2,88.4
90,Bloemendhal,6.96,79.8647,62,Ingiriya,6.7344,80.1058,50.89,54.99,evening_peak,weekend,1.4,66.55
73,Modara,6.9714,79.8681,33,Kelaniya,7.0017,79.9219,9.62,14.97,midday,weekend,1.02,16.56
77,Kerawalapitiya,6.9883,79.8658,31,Thalawathugoda,6.8869,79.9331,17.45,25.45,evening_peak,weekend,1.4,34.61
4,Borella,6.9113,79.8778,19,Panadura,6.7136,79.9042,26.31,37.36,evening_peak,weekend,1.4,56.98
83,Attanagalla,7.175,80.0706,75,Baseline Road,6.9067,79.8869,42.43,54.11,midday,weekday,1.2,67.84
85,Hendala,6.9894,79.9019,15,Narahenpita,6.8981,79.8742,11.73,13.55,evening_peak,weekday,2,27.62
19,Panadura,6.7136,79.9042,60,Bandaragama,6.7167,79.9833,12.33,16.85,evening_peak,weekday,2,34.16
35,Wattala,6.9939,79.8781,44,Minuwangoda,7.1667,79.9506,26.2,37.33,morning_peak,weekday,1.8,60.51
78,Kadawatha Junction,7.0028,79.9556,74,Orugodawatta,6.9486,79.8886,11.84,16.39,evening_peak,weekday,2,33.2
72,Mutwal,6.9617,79.8522,48,Dompe,7.065,80.0969,36.86,46.41,night,weekend,0.807,41
25,Boralesgamuwa,6.8372,79.9111,12,Grandpass,6.9425,79.8706,15.39,23.35,morning_peak,weekday,1.8,38.83
100,Colombo 02,6.9178,79.8464,15,Narahenpita,6.8981,79.8742,5.57,8.34,midday,weekday,1.2,10.75
43,Veyangoda,7.1522,80.1128,21,Ratmalana,6.82,79.8817,59.33,66.81,morning_peak,weekday,1.8,125.58
15,Narahenpita,6.8981,79.8742,25,Boralesgamuwa,6.8372,79.9111,9.69,15.28,evening_peak,weekday,2,27.78
13,Mattakkuliya,6.9703,79.8778,86,Pittugala,6.9133,79.9694,16.56,25.29,morning_peak,weekday,1.8,47.12
52,Kiribathgoda,6.9822,79.9486,27,Battaramulla,6.8994,79.9164,19.25,26.2,night,weekday,0.85,22.81
36,Ragama,7.0261,79.9181,30,Mulleriyawa,6.9317,79.9514,19.37,24.65,evening_peak,weekday,2,48.02
89,Havelock Town,6.8856,79.8642,94,Welisara North,7.02,79.89,19.11,23.4,morning_peak,weekday,1.8,38.09
13,Mattakkuliya,6.9703,79.8778,31,Thalawathugoda,6.8869,79.9331,14.55,21.09,evening_peak,weekday,2,43.03
42,Gampaha,7.0878,79.9992,56,Padukka,6.8361,80.0872,42.21,49.81,night,weekday,0.85,46.23
1,Colombo Fort,6.9344,79.8428,44,Minuwangoda,7.1667,79.9506,37.3,44.15,morning_peak,weekday,1.8,90.23
22,Kottawa,6.8244,79.9628,21,Ratmalana,6.82,79.8817,13.65,18.78,night,weekday,0.85,14.58
10,Mount Lavinia,6.8311,79.865,88,Thimbirigasyaya,6.8839,79.8778,8.02,12.56,midday,weekend,1.02,14.35
80,Udugampola,7.0717,80.0239,49,Kirindiwela,6.9928,80.0944,16.01,28.22,morning_peak,weekend,1.17,30.79
19,Panadura,6.7136,79.9042,100,Colombo 02,6.9178,79.8464,24.81,34,midday,weekday,1.2,35.85
36,Ragama,7.0261,79.9181,74,Orugodawatta,6.9486,79.8886,12.92,18.63,midday,weekday,1.2,20.13
99,Bulathsinhala,6.665,80.1825,98,Kosgama,6.8856,80.1681,35.56,56.48,midday,weekday,1.2,61.24
37,Kandana,7.0508,79.9058,15,Narahenpita,6.8981,79.8742,19.76,26.76,morning_peak,weekday,1.8,50.16
73,Modara,6.9714,79.8681,78,Kadawatha Junction,7.0028,79.9556,14.7,19.5,evening_peak,weekday,2,34.81
64,Gangodawila,6.8567,79.8994,35,Wattala,6.9939,79.8781,19.01,27.5,evening_peak,weekday,2,54.05
39,Seeduwa,7.1175,79.8928,41,Negombo,7.2089,79.8353,15.03,21.08,evening_peak,weekend,1.4,26.22
19,Panadura,6.7136,79.9042,68,Sri Jayawardenepura,6.8886,79.9203,26.81,39.66,evening_peak,weekday,2,73.95
36,Ragama,7.0261,79.9181,97,Maththegoda,6.8103,80.0478,38.35,45.23,evening_peak,weekday,2,86.85
70,Koswatta,6.9194,79.9211,41,Negombo,7.2089,79.8353,42.08,43.85,evening_peak,weekday,2,96.43
60,Bandaragama,6.7167,79.9833,5,Cinnamon Gardens,6.9011,79.8601,27.87,33.3,morning_peak,weekday,1.8,55.82
72,Mutwal,6.9617,79.8522,50,Ganemulla,7.0922,80.0225,28.27,37.73,evening_peak,weekday,2,74.48
86,Pittugala,6.9133,79.9694,70,Koswatta,6.9194,79.9211,8.23,12.79,morning_peak,weekday,1.8,22.08
35,Wattala,6.9939,79.8781,98,Kosgama,6.8856,80.1681,51.17,60.72,midday,weekday,1.2,74.62
58,Avissawella,6.9472,80.2108,36,Ragama,7.0261,79.9181,48.7,58.55,night,weekday,0.85,53.57
55,Homagama,6.8444,80.0044,80,Udugampola,7.0717,80.0239,34.35,34.6,midday,weekday,1.2,45.53
12,Grandpass,6.9425,79.8706,17,Maharagama,6.8467,79.9283,15.24,22.47,midday,weekend,1.02,22.75
30,Mulleriyawa,6.9317,79.9514,23,Athurugiriya,6.8783,79.9917,12.35,15.54,midday,weekday,1.2,21.4
65,Pepiliyana,6.8528,79.9183,30,Mulleriyawa,6.9317,79.9514,13.15,23.14,evening_peak,weekday,2,40.58
32,Biyagama,6.9753,80.0008,33,Kelaniya,7.0017,79.9219,13.8,22.25,evening_peak,weekday,2,39.95
14,Dematagoda,6.9261,79.88,36,Ragama,7.0261,79.9181,14.89,20.06,midday,weekday,1.2,23.06
85,Hendala,6.9894,79.9019,2,Pettah,6.9354,79.8517,9.05,10.01,night,weekday,0.85,8.01
52,Kiribathgoda,6.9822,79.9486,62,Ingiriya,6.7344,80.1058,43.72,48.26,midday,weekday,1.2,58.18
35,Wattala,6.9939,79.8781,22,Kottawa,6.8244,79.9628,37.64,36.55,midday,weekend,1.02,41.21
12,Grandpass,6.9425,79.8706,49,Kirindiwela,6.9928,80.0944,30.59,48.57,morning_peak,weekend,1.17,54.79
88,Thimbirigasyaya,6.8839,79.8778,30,Mulleriyawa,6.9317,79.9514,14.5,21.55,evening_peak,weekday,2,39.38
14,Dematagoda,6.9261,79.88,73,Modara,6.9714,79.8681,6.61,10.93,midday,weekday,1.2,11.75
35,Wattala,6.9939,79.8781,82,Pasyala,7.0911,80.1394,39.21,48.07,night,weekday,0.85,46.16
66,Pannipitiya,6.8308,79.9661,25,Boralesgamuwa,6.8372,79.9111,8.48,12.44,midday,weekday,1.2,15.4
65,Pepiliyana,6.8528,79.9183,80,Udugampola,7.0717,80.0239,38.78,39.92,evening_peak,weekday,2,79.9
41,Negombo,7.2089,79.8353,6,Kollupitiya,6.8978,79.85,41.12,41.71,morning_peak,weekday,1.8,65.35
98,Kosgama,6.8856,80.1681,68,Sri Jayawardenepura,6.8886,79.9203,40.93,53.37,morning_peak,weekend,1.17,63.37
32,Biyagama,6.9753,80.0008,96,Aluthgama,6.4333,79.9992,74.24,65.02,evening_peak,weekend,1.4,101.3
93,Gonawala,7.1539,79.9819,60,Bandaragama,6.7167,79.9833,57.04,61.98,night,weekday,0.85,45.06
2,Pettah,6.9354,79.8517,60,Bandaragama,6.7167,79.9833,33.52,40.84,midday,weekday,1.2,49.96
34,Peliyagoda,6.9711,79.8906,10,Mount Lavinia,6.8311,79.865,19.26,27.55,morning_peak,weekday,1.8,53.37
31,Thalawathugoda,6.8869,79.9331,56,Padukka,6.8361,80.0872,20.88,31.93,midday,weekday,1.2,34.53
21,Ratmalana,6.82,79.8817,73,Modara,6.9714,79.8681,20.74,29.36,evening_peak,weekday,2,53.04
16,Nugegoda,6.8689,79.8889,97,Maththegoda,6.8103,80.0478,23.09,35.44,midday,weekend,1.02,39.55
52,Kiribathgoda,6.9822,79.9486,93,Gonawala,7.1539,79.9819,27.85,40.07,evening_peak,weekday,2,78.36
63,Kirulapone,6.8742,79.8825,62,Ingiriya,6.7344,80.1058,35.87,42.11,evening_peak,weekday,2,84.86
86,Pittugala,6.9133,79.9694,14,Dematagoda,6.9261,79.88,14.38,18.98,morning_peak,weekday,1.8,38.92
55,Homagama,6.8444,80.0044,2,Pettah,6.9354,79.8517,24.5,33.28,morning_peak,weekday,1.8,65.12
21,Ratmalana,6.82,79.8817,10,Mount Lavinia,6.8311,79.865,3,5.29,evening_peak,weekday,2,10.96
13,Mattakkuliya,6.9703,79.8778,85,Hendala,6.9894,79.9019,8.15,12.12,night,weekday,0.85,9.37
45,Divulapitiya,7.2278,80.06,32,Biyagama,6.9753,80.0008,34.68,46.19,midday,weekday,1.2,56.23
63,Kirulapone,6.8742,79.8825,21,Ratmalana,6.82,79.8817,7.78,12.54,night,weekday,0.85,10.62
68,Sri Jayawardenepura,6.8886,79.9203,34,Peliyagoda,6.9711,79.8906,13.87,18.27,midday,weekend,1.02,18.5
93,Gonawala,7.1539,79.9819,52,Kiribathgoda,6.9822,79.9486,24.15,40.16,night,weekday,0.85,38.81
64,Gangodawila,6.8567,79.8994,17,Maharagama,6.8467,79.9283,3.91,7.2,evening_peak,weekend,1.4,11.01
48,Dompe,7.065,80.0969,29,Kaduwela,6.9358,79.9778,25.06,34.24,morning_peak,weekend,1.17,37.09
21,Ratmalana,6.82,79.8817,28,Malabe,6.9061,79.9519,16.83,25.26,evening_peak,weekday,2,56.51
72,Mutwal,6.9617,79.8522,49,Kirindiwela,6.9928,80.0944,33.52,53.73,evening_peak,weekday,2,108.05
83,Attanagalla,7.175,80.0706,69,Pelawatte,6.8908,79.9311,46.29,53.83,evening_peak,weekday,2,113.48
77,Kerawalapitiya,6.9883,79.8658,72,Mutwal,6.9617,79.8522,5.97,10.85,morning_peak,weekend,1.17,11.06
24,Hokandara,6.8494,79.9575,99,Bulathsinhala,6.665,80.1825,47.08,58.6,morning_peak,weekend,1.17,73.45
58,Avissawella,6.9472,80.2108,31,Thalawathugoda,6.8869,79.9331,42.48,55.77,midday,weekday,1.2,72.44
7,Bambalapitiya,6.8867,79.8567,28,Malabe,6.9061,79.9519,13.51,18.13,midday,weekday,1.2,22.08
96,Aluthgama,6.4333,79.9992,8,Wellawatte,6.875,79.8617,69.74,66.3,morning_peak,weekday,1.8,104.38
92,Ekala,7.0761,79.9283,81,Heiyanthuduwa,6.9444,80.0431,28.78,46.02,midday,weekend,1.02,48.7
66,Pannipitiya,6.8308,79.9661,79,Weboda,7.0364,79.9869,28.57,28.55,morning_peak,weekday,1.8,53.16
78,Kadawatha Junction,7.0028,79.9556,41,Negombo,7.2089,79.8353,34.79,33.29,night,weekday,0.85,31.66
10,Mount Lavinia,6.8311,79.865,21,Ratmalana,6.82,79.8817,3.14,5.53,morning_peak,weekday,1.8,8.8
13,Mattakkuliya,6.9703,79.8778,53,Mahara,7.0547,80.0153,23.79,30.19,night,weekday,0.85,26.56
98,Kosgama,6.8856,80.1681,11,Kotahena,6.9531,79.8597,43.93,58.47,morning_peak,weekday,1.8,108.36
73,Modara,6.9714,79.8681,25,Boralesgamuwa,6.8372,79.9111,18.68,28.52,midday,weekday,1.2,33.08
22,Kottawa,6.8244,79.9628,30,Mulleriyawa,6.9317,79.9514,20.32,23.69,night,weekday,0.85,20.11
21,Ratmalana,6.82,79.8817,99,Bulathsinhala,6.665,80.1825,50.31,63.5,evening_peak,weekday,2,141.45
12,Grandpass,6.9425,79.8706,47,Nittambuwa,7.1497,80.18,51.15,65.48,morning_peak,weekend,1.17,75.7
8,Wellawatte,6.875,79.8617,46,Mirigama,7.2453,80.1217,59.2,71.69,evening_peak,weekend,1.4,105.07
75,Baseline Road,6.9067,79.8869,86,Pittugala,6.9133,79.9694,12.55,16.73,evening_peak,weekday,2,33.86
13,Mattakkuliya,6.9703,79.8778,82,Pasyala,7.0911,80.1394,41.41,51.49,morning_peak,weekday,1.8,81.33
50,Ganemulla,7.0922,80.0225,95,Beruwala,6.4781,79.9833,87,81.14,midday,weekday,1.2,92.76
22,Kottawa,6.8244,79.9628,43,Veyangoda,7.1522,80.1128,49.93,51.53,evening_peak,weekend,1.4,74.56
19,Panadura,6.7136,79.9042,23,Athurugiriya,6.8783,79.9917,34.19,35.55,evening_peak,weekend,1.4,51.8
8,Wellawatte,6.875,79.8617,58,Avissawella,6.9472,80.2108,53.42,66.8,morning_peak,weekday,1.8,128.41
65,Pepiliyana,6.8528,79.9183,4,Borella,6.9113,79.8778,9.96,14.71,morning_peak,weekday,1.8,28.86
89,Havelock Town,6.8856,79.8642,10,Mount Lavinia,6.8311,79.865,6.99,10.82,evening_peak,weekend,1.4,15.67
66,Pannipitiya,6.8308,79.9661,41,Negombo,7.2089,79.8353,56.44,51.85,midday,weekday,1.2,62.67
90,Bloemendhal,6.96,79.8647,58,Avissawella,6.9472,80.2108,48.37,61.03,morning_peak,weekend,1.17,65.03
34,Peliyagoda,6.9711,79.8906,53,Mahara,7.0547,80.0153,19.74,26.07,midday,weekday,1.2,27.99
70,Koswatta,6.9194,79.9211,56,Padukka,6.8361,80.0872,23.06,33.7,midday,weekday,1.2,39.05
4,Borella,6.9113,79.8778,20,Moratuwa,6.7731,79.8817,18.87,25.88,evening_peak,weekday,2,46.14
